Date,ID,Customer_Name,Email_Received,Email_Opened,Link_Clicked
10/31/19,C155,Gregory Welch,1,1,1
8/19/19,C041,Shawn Wallace,0,0,0
3/27/19,C072,Henry Elliott,0,0,0
5/9/19,C111,Howard Morgan,0,0,0
5/31/19,C175,Wayne Rodriguez,0,0,0
6/2/19,C076,Eric Armstrong,0,0,0
7/18/19,C015,Jason Duncan,0,0,0
9/4/19,C204,Fred Bryant,0,0,0
12/3/19,C192,Sean Vasquez,0,0,0
9/14/19,C260,Edward Walker,0,0,0
7/2/19,C141,Henry Reyes,0,0,0
8/21/19,C230,Larry Ray,1,1,0
10/26/19,C028,Stephen Payne,0,0,0
12/3/19,C027,Chris Armstrong,0,0,0
5/8/19,C191,Nicholas Ward,1,1,1
10/14/19,C252,Roger Tucker,0,0,0
7/8/19,C034,Joshua Little,1,1,1
8/28/19,C112,Jason Gray,0,0,0
12/9/19,C211,Christopher Kim,0,0,0
11/29/19,C217,Jimmy Harper,0,0,0
9/15/19,C129,Roy Shaw,0,0,0
8/16/19,C191,Nicholas Ward,0,0,0
8/25/19,C011,Bruce Porter,1,1,1
3/8/19,C253,Clarence Austin,1,1,1
12/13/19,C207,Carl Anderson,1,0,0
12/23/19,C260,Edward Walker,1,1,1
8/8/19,C006,Jeremy Vasquez,1,1,0
7/17/19,C244,Harry Hudson,1,1,0
6/27/19,C100,Steve Wells,1,0,0
10/18/19,C253,Clarence Austin,1,1,1
2/12/19,C024,Adam Hernandez,0,0,0
5/2/19,C006,Jeremy Vasquez,0,0,0
4/30/19,C120,Juan Lawrence,0,0,0
11/10/19,C236,Michael Ward,0,0,0
6/2/19,C012,Nicholas Simmons,0,0,0
3/20/19,C040,Frank Brown,1,0,0
7/31/19,C095,Frank Mason,0,0,0
8/30/19,C150,Gregory Ramirez,1,0,0
7/30/19,C026,Jerry Green,0,0,0
4/13/19,C256,Aaron Moreno,1,1,1
1/7/19,C045,Joe Price,1,1,0
9/8/19,C149,Todd Price,0,0,0
9/20/19,C025,Keith Griffin,0,0,0
6/16/19,C078,Eugene Brooks,0,0,0
12/5/19,C139,Russell Bailey,1,0,0
11/27/19,C202,Joe Carroll,1,0,0
6/26/19,C246,Fred Evans,0,0,0
2/22/19,C187,Christopher Wright,1,0,0
2/28/19,C189,Ryan Taylor,1,1,1
7/23/19,C034,Joshua Little,0,0,0
9/20/19,C079,Michael Lewis,1,1,0
2/10/19,C130,Keith Murphy,0,0,0
6/27/19,C261,Raymond Allen,1,1,1
2/27/19,C187,Christopher Wright,1,0,0
6/11/19,C158,Daniel Barnes,0,0,0
8/17/19,C190,Victor Rogers,1,0,0
2/25/19,C040,Frank Brown,1,1,0
10/8/19,C240,Carlos Hunt,0,0,0
1/11/19,C046,Douglas Tucker,0,0,0
11/9/19,C184,Willie Mason,0,0,0
9/22/19,C100,Steve Wells,0,0,0
7/4/19,C005,Gregory Simmons,1,0,0
9/9/19,C196,Jeremy Porter,1,0,0
7/3/19,C149,Todd Price,1,0,0
2/28/19,C080,Clarence Greene,0,0,0
4/27/19,C249,Daniel Dixon,1,1,1
2/23/19,C033,Jonathan Hawkins,1,1,0
9/12/19,C053,David Nguyen,1,0,0
2/18/19,C088,Peter Gilbert,1,0,0
12/28/19,C070,Larry Ross,1,0,0
8/10/19,C041,Shawn Wallace,0,0,0
2/18/19,C098,Louis White,1,0,0
8/14/19,C067,Gerald Alvarez,0,0,0
6/1/19,C123,Jeremy Peterson,1,1,0
12/16/19,C247,Ronald Bradley,0,0,0
6/19/19,C030,Shawn Cook,1,1,0
9/18/19,C005,Gregory Simmons,0,0,0
2/7/19,C125,Jonathan Lynch,1,1,0
3/22/19,C069,Nicholas Stanley,1,1,0
12/12/19,C096,George Stanley,1,1,0
9/21/19,C226,Billy Kennedy,1,0,0
12/17/19,C109,Craig Reyes,0,0,0
4/1/19,C082,Edward Wright,0,0,0
4/28/19,C230,Larry Ray,1,1,0
6/25/19,C158,Daniel Barnes,0,0,0
4/16/19,C164,Stephen Andrews,1,1,0
9/8/19,C166,Shawn Snyder,0,0,0
12/17/19,C087,Keith James,1,1,0
12/8/19,C064,Philip Wheeler,0,0,0
1/25/19,C243,Earl Franklin,0,0,0
3/8/19,C083,Raymond Barnes,0,0,0
4/3/19,C199,Eugene Cunningham,0,0,0
12/21/19,C204,Fred Bryant,0,0,0
6/14/19,C036,Todd Roberts,0,0,0
10/25/19,C124,Thomas Gonzales,0,0,0
4/5/19,C038,Roger Alexander,1,1,1
6/28/19,C074,Eugene Sims,0,0,0
7/19/19,C222,Juan Hunt,0,0,0
10/28/19,C242,Philip Crawford,0,0,0
8/1/19,C094,Jeremy Arnold,0,0,0
9/25/19,C065,Adam Myers,0,0,0
6/8/19,C106,Justin Graham,0,0,0
7/18/19,C036,Todd Roberts,0,0,0
7/8/19,C067,Gerald Alvarez,1,1,1
11/16/19,C036,Todd Roberts,0,0,0
6/2/19,C058,David Ford,0,0,0
8/16/19,C126,Nicholas Williamson,0,0,0
6/12/19,C027,Chris Armstrong,1,0,0
11/1/19,C062,Walter Watson,0,0,0
7/20/19,C068,Todd Davis,0,0,0
6/18/19,C162,John Robertson,0,0,0
6/23/19,C051,Carlos Miller,1,1,0
5/10/19,C188,Nicholas Morrison,1,1,0
5/25/19,C212,Wayne Gardner,1,1,1
12/5/19,C064,Philip Wheeler,0,0,0
4/29/19,C197,Peter Castillo,0,0,0
5/8/19,C257,Charles Montgomery,0,0,0
1/19/19,C130,Keith Murphy,1,1,1
4/18/19,C010,Bobby Burton,1,0,0
6/19/19,C016,Phillip Peters,0,0,0
6/16/19,C054,Joseph Walker,0,0,0
5/29/19,C146,Russell Boyd,0,0,0
6/18/19,C224,Andrew Butler,0,0,0
7/7/19,C231,Gary Baker,1,0,0
11/18/19,C059,Douglas Diaz,1,1,1
8/28/19,C091,Matthew Fernandez,0,0,0
5/27/19,C046,Douglas Tucker,1,0,0
11/18/19,C012,Nicholas Simmons,0,0,0
6/20/19,C146,Russell Boyd,1,1,1
1/27/19,C031,George Lewis,0,0,0
11/9/19,C220,Carl Collins,0,0,0
8/25/19,C105,Clarence Cunningham,0,0,0
1/14/19,C197,Peter Castillo,1,0,0
1/9/19,C004,Dennis Morris,1,0,0
4/18/19,C249,Daniel Dixon,0,0,0
9/17/19,C238,Terry Payne,0,0,0
12/12/19,C256,Aaron Moreno,0,0,0
3/24/19,C095,Frank Mason,0,0,0
2/14/19,C030,Shawn Cook,1,1,1
3/8/19,C013,Bruce Butler,0,0,0
12/11/19,C219,Charles Fields,0,0,0
4/10/19,C040,Frank Brown,1,1,0
2/14/19,C236,Michael Ward,1,1,0
1/5/19,C127,Thomas Holmes,0,0,0
3/21/19,C116,Brandon Martin,1,1,1
5/25/19,C222,Juan Hunt,0,0,0
3/2/19,C131,Bruce Harris,0,0,0
11/25/19,C237,Richard Peterson,1,1,0
10/1/19,C203,Gregory Boyd,0,0,0
6/23/19,C093,Gerald Rogers,0,0,0
3/2/19,C190,Victor Rogers,1,1,1
6/3/19,C052,Jerry Simmons,1,0,0
11/14/19,C054,Joseph Walker,1,0,0
4/26/19,C087,Keith James,0,0,0
4/12/19,C050,Shawn Torres,0,0,0
6/2/19,C223,Scott Mills,1,0,0
2/9/19,C101,Charles Hughes,0,0,0
2/26/19,C178,Wayne Stone,1,1,1
5/11/19,C201,Steve Sanchez,1,0,0
8/26/19,C143,Justin Rodriguez,1,1,0
4/3/19,C072,Henry Elliott,1,1,1
6/6/19,C079,Michael Lewis,0,0,0
8/26/19,C074,Eugene Sims,0,0,0
9/5/19,C028,Stephen Payne,0,0,0
9/11/19,C131,Bruce Harris,1,0,0
10/15/19,C035,Carl Nguyen,0,0,0
10/7/19,C128,Richard Cunningham,1,1,0
1/1/19,C158,Daniel Barnes,1,1,1
12/28/19,C243,Earl Franklin,1,1,0
5/16/19,C109,Craig Reyes,0,0,0
11/10/19,C067,Gerald Alvarez,1,1,0
6/14/19,C194,Lawrence Sanchez,0,0,0
9/14/19,C122,Benjamin Morgan,1,1,1
4/22/19,C047,Roy Rice,0,0,0
2/6/19,C004,Dennis Morris,1,0,0
11/2/19,C135,Robert Jackson,1,1,1
6/20/19,C051,Carlos Miller,1,1,0
6/28/19,C014,Raymond Alexander,0,0,0
5/15/19,C127,Thomas Holmes,0,0,0
10/31/19,C030,Shawn Cook,1,1,1
5/2/19,C169,Johnny Butler,0,0,0
8/4/19,C062,Walter Watson,1,1,1
3/18/19,C157,Aaron Johnson,1,1,0
2/10/19,C006,Jeremy Vasquez,1,0,0
5/2/19,C104,Raymond Burke,1,0,0
5/1/19,C208,Kevin Kim,1,1,0
1/14/19,C193,Victor Gutierrez,1,1,0
9/30/19,C117,Jason Hudson,1,1,1
4/23/19,C239,Walter Woods,0,0,0
12/24/19,C043,Anthony Torres,0,0,0
8/2/19,C036,Todd Roberts,1,0,0
11/7/19,C244,Harry Hudson,1,1,0
1/1/19,C157,Aaron Johnson,0,0,0
2/22/19,C241,Michael Allen,0,0,0
8/13/19,C173,Adam Wheeler,0,0,0
6/16/19,C070,Larry Ross,1,0,0
5/15/19,C041,Shawn Wallace,1,1,1
10/6/19,C207,Carl Anderson,0,0,0
11/11/19,C176,Donald Collins,0,0,0
8/30/19,C164,Stephen Andrews,0,0,0
2/28/19,C037,Paul Holmes,0,0,0
5/21/19,C240,Carlos Hunt,0,0,0
3/29/19,C080,Clarence Greene,1,0,0
1/13/19,C247,Ronald Bradley,0,0,0
10/6/19,C209,Juan Ramirez,0,0,0
9/6/19,C100,Steve Wells,1,1,0
4/22/19,C230,Larry Ray,1,1,1
3/26/19,C150,Gregory Ramirez,0,0,0
4/4/19,C033,Jonathan Hawkins,0,0,0
3/18/19,C254,Christopher Miller,1,0,0
12/11/19,C159,Steven Howard,1,0,0
11/24/19,C043,Anthony Torres,0,0,0
10/5/19,C065,Adam Myers,0,0,0
6/7/19,C044,Samuel Fowler,0,0,0
5/2/19,C149,Todd Price,1,1,1
10/25/19,C214,Wayne Gordon,0,0,0
12/31/19,C244,Harry Hudson,0,0,0
12/23/19,C122,Benjamin Morgan,1,0,0
2/22/19,C234,Louis Harris,1,1,0
4/14/19,C118,Sean Olson,0,0,0
2/22/19,C119,Thomas Duncan,0,0,0
3/1/19,C219,Charles Fields,1,1,1
12/29/19,C055,Jose Williams,1,1,0
10/5/19,C125,Jonathan Lynch,0,0,0
11/14/19,C179,Matthew Nguyen,0,0,0
10/2/19,C133,Jose Riley,0,0,0
2/25/19,C099,Jack Stevens,0,0,0
10/4/19,C171,Peter Cook,1,1,0
9/17/19,C098,Louis White,1,1,1
12/23/19,C002,Victor Ramos,1,0,0
6/27/19,C106,Justin Graham,1,0,0
12/24/19,C066,Matthew Lewis,1,0,0
8/13/19,C205,Daniel Carroll,0,0,0
10/19/19,C103,Samuel Stewart,0,0,0
9/3/19,C176,Donald Collins,0,0,0
9/19/19,C117,Jason Hudson,0,0,0
10/13/19,C124,Thomas Gonzales,0,0,0
6/6/19,C204,Fred Bryant,0,0,0
8/23/19,C101,Charles Hughes,0,0,0
6/23/19,C244,Harry Hudson,1,0,0
9/29/19,C105,Clarence Cunningham,1,0,0
2/2/19,C030,Shawn Cook,0,0,0
4/18/19,C071,James Foster,0,0,0
11/18/19,C219,Charles Fields,1,1,0
9/7/19,C063,Frank Weaver,0,0,0
1/10/19,C048,Patrick Graham,1,1,0
6/10/19,C141,Henry Reyes,0,0,0
10/26/19,C224,Andrew Butler,0,0,0
1/11/19,C254,Christopher Miller,0,0,0
10/16/19,C232,George Ellis,1,0,0
1/2/19,C018,Benjamin Kim,0,0,0
10/22/19,C170,Jason Diaz,1,0,0
4/7/19,C178,Wayne Stone,1,0,0
9/25/19,C189,Ryan Taylor,1,0,0
6/28/19,C232,George Ellis,1,0,0
8/30/19,C122,Benjamin Morgan,0,0,0
1/6/19,C178,Wayne Stone,1,1,1
10/13/19,C157,Aaron Johnson,1,1,0
9/2/19,C221,Ryan Ford,0,0,0
5/15/19,C013,Bruce Butler,1,1,1
5/20/19,C212,Wayne Gardner,1,0,0
6/18/19,C217,Jimmy Harper,1,0,0
7/21/19,C154,George Adams,1,0,0
3/27/19,C203,Gregory Boyd,0,0,0
7/5/19,C263,Jesse Alvarez,0,0,0
2/22/19,C099,Jack Stevens,1,1,1
7/25/19,C200,Jack Phillips,0,0,0
4/11/19,C008,Ernest Rivera,0,0,0
6/2/19,C041,Shawn Wallace,0,0,0
7/31/19,C107,Steven Young,0,0,0
1/8/19,C118,Sean Olson,1,0,0
11/7/19,C229,Brandon Wright,0,0,0
1/31/19,C043,Anthony Torres,0,0,0
8/27/19,C008,Ernest Rivera,0,0,0
10/31/19,C233,Justin Butler,0,0,0
7/26/19,C237,Richard Peterson,0,0,0
10/6/19,C073,Bruce Hamilton,0,0,0
5/30/19,C083,Raymond Barnes,1,1,1
6/9/19,C108,Gerald Henry,0,0,0
5/25/19,C112,Jason Gray,1,1,1
7/30/19,C174,Peter Wells,1,1,1
4/20/19,C150,Gregory Ramirez,0,0,0
1/9/19,C176,Donald Collins,0,0,0
2/5/19,C214,Wayne Gordon,1,0,0
4/30/19,C062,Walter Watson,0,0,0
9/21/19,C224,Andrew Butler,0,0,0
12/23/19,C017,James Castillo,0,0,0
11/1/19,C048,Patrick Graham,0,0,0
8/4/19,C197,Peter Castillo,0,0,0
10/8/19,C190,Victor Rogers,1,1,1
7/30/19,C120,Juan Lawrence,0,0,0
1/25/19,C063,Frank Weaver,1,1,0
1/13/19,C029,Joshua Bennett,0,0,0
4/1/19,C073,Bruce Hamilton,1,0,0
12/17/19,C034,Joshua Little,0,0,0
9/16/19,C122,Benjamin Morgan,0,0,0
12/31/19,C252,Roger Tucker,1,0,0
12/14/19,C106,Justin Graham,1,0,0
4/25/19,C257,Charles Montgomery,1,0,0
6/30/19,C125,Jonathan Lynch,0,0,0
4/29/19,C132,Roy Carpenter,0,0,0
3/2/19,C079,Michael Lewis,1,1,0
5/6/19,C256,Aaron Moreno,0,0,0
8/23/19,C179,Matthew Nguyen,1,1,1
6/8/19,C153,Mark Lee,0,0,0
6/11/19,C064,Philip Wheeler,0,0,0
12/16/19,C225,Eric Moore,0,0,0
9/23/19,C041,Shawn Wallace,1,1,0
8/27/19,C004,Dennis Morris,0,0,0
8/10/19,C155,Gregory Welch,0,0,0
3/26/19,C026,Jerry Green,1,1,1
11/1/19,C212,Wayne Gardner,0,0,0
10/18/19,C045,Joe Price,1,0,0
1/14/19,C018,Benjamin Kim,0,0,0
8/12/19,C028,Stephen Payne,1,0,0
12/10/19,C194,Lawrence Sanchez,0,0,0
12/28/19,C206,Eric Shaw,0,0,0
3/1/19,C069,Nicholas Stanley,1,1,0
5/13/19,C173,Adam Wheeler,1,1,1
7/24/19,C238,Terry Payne,0,0,0
10/3/19,C013,Bruce Butler,0,0,0
3/29/19,C107,Steven Young,0,0,0
4/11/19,C166,Shawn Snyder,1,0,0
8/21/19,C001,Jesse Evans,1,1,1
4/29/19,C249,Daniel Dixon,0,0,0
5/15/19,C102,Philip Bailey,1,1,1
8/14/19,C247,Ronald Bradley,1,1,0
9/6/19,C160,Albert Robinson,0,0,0
3/29/19,C213,Martin Berry,1,0,0
10/2/19,C263,Jesse Alvarez,0,0,0
5/4/19,C192,Sean Vasquez,1,0,0
2/26/19,C150,Gregory Ramirez,1,1,0
2/28/19,C044,Samuel Fowler,1,0,0
3/21/19,C129,Roy Shaw,1,1,1
7/9/19,C227,Ralph Banks,1,0,0
2/16/19,C168,Benjamin Carpenter,1,0,0
12/13/19,C211,Christopher Kim,1,0,0
12/24/19,C075,Paul Chapman,0,0,0
1/30/19,C155,Gregory Welch,0,0,0
2/24/19,C099,Jack Stevens,1,0,0
1/4/19,C030,Shawn Cook,1,1,0
8/28/19,C012,Nicholas Simmons,1,0,0
9/24/19,C133,Jose Riley,0,0,0
5/30/19,C074,Eugene Sims,1,0,0
11/6/19,C171,Peter Cook,0,0,0
7/14/19,C237,Richard Peterson,1,1,1
3/4/19,C205,Daniel Carroll,0,0,0
2/11/19,C051,Carlos Miller,1,0,0
11/29/19,C257,Charles Montgomery,1,0,0
1/31/19,C259,Gregory Jackson,0,0,0
7/21/19,C151,Antonio Morris,1,1,0
2/15/19,C241,Michael Allen,1,0,0
8/31/19,C194,Lawrence Sanchez,1,0,0
9/23/19,C050,Shawn Torres,1,1,1
3/5/19,C203,Gregory Boyd,0,0,0
11/10/19,C032,Joshua Ryan,0,0,0
11/30/19,C255,Gregory Porter,1,0,0
11/7/19,C050,Shawn Torres,1,1,1
6/7/19,C242,Philip Crawford,1,0,0
6/8/19,C128,Richard Cunningham,1,0,0
5/23/19,C187,Christopher Wright,1,1,1
1/28/19,C185,Eric Bowman,1,0,0
1/14/19,C112,Jason Gray,1,0,0
1/14/19,C022,Joe Hanson,1,0,0
7/31/19,C212,Wayne Gardner,1,1,1
10/7/19,C263,Jesse Alvarez,0,0,0
6/15/19,C008,Ernest Rivera,0,0,0
8/3/19,C006,Jeremy Vasquez,0,0,0
10/16/19,C260,Edward Walker,0,0,0
10/19/19,C181,Howard Lynch,0,0,0
8/9/19,C129,Roy Shaw,1,1,1
8/13/19,C089,Patrick Rivera,0,0,0
6/28/19,C059,Douglas Diaz,0,0,0
8/2/19,C186,Henry Stanley,0,0,0
11/2/19,C142,Phillip Harvey,1,1,1
5/30/19,C035,Carl Nguyen,0,0,0
11/20/19,C068,Todd Davis,1,1,1
4/27/19,C158,Daniel Barnes,1,0,0
2/10/19,C026,Jerry Green,1,1,0
5/26/19,C254,Christopher Miller,0,0,0
9/29/19,C125,Jonathan Lynch,0,0,0
7/9/19,C012,Nicholas Simmons,1,0,0
6/16/19,C189,Ryan Taylor,0,0,0
10/20/19,C131,Bruce Harris,1,0,0
6/22/19,C253,Clarence Austin,0,0,0
10/6/19,C157,Aaron Johnson,1,0,0
9/5/19,C075,Paul Chapman,1,0,0
7/7/19,C099,Jack Stevens,0,0,0
6/14/19,C219,Charles Fields,0,0,0
9/25/19,C189,Ryan Taylor,0,0,0
4/24/19,C258,Daniel Perry,1,1,1
4/1/19,C100,Steve Wells,1,1,1
8/9/19,C214,Wayne Gordon,0,0,0
6/16/19,C010,Bobby Burton,1,1,1
10/26/19,C124,Thomas Gonzales,0,0,0
12/3/19,C213,Martin Berry,0,0,0
3/28/19,C020,Steve Diaz,0,0,0
11/4/19,C229,Brandon Wright,1,1,1
1/19/19,C099,Jack Stevens,0,0,0
4/22/19,C032,Joshua Ryan,0,0,0
2/9/19,C078,Eugene Brooks,0,0,0
6/8/19,C259,Gregory Jackson,1,0,0
12/9/19,C254,Christopher Miller,1,0,0
11/27/19,C218,Sean Alexander,1,0,0
10/1/19,C001,Jesse Evans,1,0,0
6/4/19,C160,Albert Robinson,0,0,0
6/18/19,C027,Chris Armstrong,0,0,0
2/10/19,C168,Benjamin Carpenter,1,1,0
1/25/19,C039,Anthony Berry,0,0,0
12/5/19,C185,Eric Bowman,1,1,1
11/1/19,C123,Jeremy Peterson,0,0,0
7/31/19,C220,Carl Collins,0,0,0
2/22/19,C246,Fred Evans,1,1,0
7/1/19,C126,Nicholas Williamson,0,0,0
12/22/19,C261,Raymond Allen,0,0,0
11/17/19,C244,Harry Hudson,1,1,0
5/4/19,C233,Justin Butler,0,0,0
11/17/19,C043,Anthony Torres,1,1,0
3/12/19,C151,Antonio Morris,1,1,1
5/20/19,C144,Louis Johnston,0,0,0
8/6/19,C051,Carlos Miller,1,0,0
1/15/19,C263,Jesse Alvarez,0,0,0
2/27/19,C006,Jeremy Vasquez,0,0,0
5/28/19,C150,Gregory Ramirez,1,0,0
1/15/19,C074,Eugene Sims,0,0,0
6/5/19,C142,Phillip Harvey,1,0,0
2/2/19,C071,James Foster,0,0,0
8/4/19,C136,Jeremy Allen,1,0,0
10/18/19,C167,Daniel Nguyen,1,0,0
6/25/19,C034,Joshua Little,0,0,0
3/21/19,C213,Martin Berry,1,1,0
7/24/19,C055,Jose Williams,0,0,0
1/22/19,C231,Gary Baker,0,0,0
5/31/19,C185,Eric Bowman,0,0,0
6/28/19,C111,Howard Morgan,1,1,1
10/19/19,C165,Benjamin Carter,0,0,0
6/12/19,C029,Joshua Bennett,1,0,0
3/17/19,C205,Daniel Carroll,0,0,0
7/5/19,C028,Stephen Payne,1,1,1
10/17/19,C021,Paul Larson,1,0,0
7/19/19,C126,Nicholas Williamson,1,0,0
11/21/19,C193,Victor Gutierrez,1,0,0
10/2/19,C078,Eugene Brooks,0,0,0
6/7/19,C153,Mark Lee,1,1,0
10/9/19,C002,Victor Ramos,1,0,0
1/19/19,C084,Richard Hudson,0,0,0
1/7/19,C081,Eric Ward,1,0,0
8/20/19,C130,Keith Murphy,1,0,0
6/2/19,C175,Wayne Rodriguez,1,1,1
8/9/19,C110,Samuel Price,0,0,0
2/16/19,C013,Bruce Butler,0,0,0
4/1/19,C110,Samuel Price,0,0,0
1/3/19,C187,Christopher Wright,0,0,0
10/21/19,C018,Benjamin Kim,1,1,0
11/17/19,C252,Roger Tucker,0,0,0
3/10/19,C088,Peter Gilbert,1,1,1
11/8/19,C070,Larry Ross,0,0,0
7/6/19,C193,Victor Gutierrez,0,0,0
4/3/19,C060,Thomas Sims,0,0,0
10/29/19,C262,Victor Lawson,0,0,0
11/27/19,C036,Todd Roberts,1,1,1
9/16/19,C212,Wayne Gardner,0,0,0
11/11/19,C061,Carlos Martinez,1,1,1
8/21/19,C150,Gregory Ramirez,1,1,1
10/21/19,C234,Louis Harris,1,0,0
4/8/19,C099,Jack Stevens,1,0,0
8/29/19,C069,Nicholas Stanley,1,1,0
1/29/19,C135,Robert Jackson,0,0,0
3/27/19,C053,David Nguyen,0,0,0
12/18/19,C067,Gerald Alvarez,1,0,0
11/18/19,C119,Thomas Duncan,0,0,0
9/29/19,C195,Ernest Knight,0,0,0
6/25/19,C107,Steven Young,1,1,0
9/25/19,C060,Thomas Sims,1,1,0
4/7/19,C259,Gregory Jackson,0,0,0
9/29/19,C260,Edward Walker,1,0,0
4/12/19,C092,Wayne Ortiz,1,1,1
3/19/19,C156,Joshua Anderson,1,1,0
6/28/19,C150,Gregory Ramirez,0,0,0
5/8/19,C124,Thomas Gonzales,1,1,0
11/12/19,C119,Thomas Duncan,0,0,0
6/22/19,C235,Mark Simmons,0,0,0
11/20/19,C030,Shawn Cook,1,0,0
11/21/19,C202,Joe Carroll,0,0,0
5/3/19,C010,Bobby Burton,1,1,0
1/22/19,C252,Roger Tucker,0,0,0
5/20/19,C182,Harold Matthews,1,0,0
11/16/19,C252,Roger Tucker,0,0,0
3/15/19,C243,Earl Franklin,1,1,1
4/1/19,C042,Nicholas Cunningham,1,1,1
9/19/19,C198,Victor Dean,1,0,0
5/29/19,C007,Anthony Simpson,0,0,0
3/23/19,C062,Walter Watson,0,0,0
7/24/19,C245,Anthony Parker,1,0,0
11/21/19,C146,Russell Boyd,0,0,0
10/24/19,C127,Thomas Holmes,0,0,0
7/1/19,C130,Keith Murphy,0,0,0
7/13/19,C140,Billy Evans,0,0,0
11/9/19,C237,Richard Peterson,0,0,0
7/11/19,C072,Henry Elliott,1,1,1
10/8/19,C245,Anthony Parker,0,0,0
9/21/19,C016,Phillip Peters,1,1,1
6/29/19,C012,Nicholas Simmons,0,0,0
3/29/19,C237,Richard Peterson,1,0,0
1/11/19,C023,Dennis Ruiz,0,0,0
12/29/19,C189,Ryan Taylor,0,0,0
10/14/19,C249,Daniel Dixon,0,0,0
4/17/19,C220,Carl Collins,1,0,0
4/28/19,C164,Stephen Andrews,1,0,0
1/4/19,C087,Keith James,0,0,0
4/20/19,C180,Juan Scott,1,1,0
4/23/19,C038,Roger Alexander,0,0,0
11/3/19,C107,Steven Young,1,0,0
1/5/19,C031,George Lewis,0,0,0
11/16/19,C046,Douglas Tucker,0,0,0
2/1/19,C099,Jack Stevens,1,0,0
3/30/19,C219,Charles Fields,0,0,0
11/1/19,C182,Harold Matthews,0,0,0
7/29/19,C034,Joshua Little,1,0,0
10/1/19,C191,Nicholas Ward,1,1,1
3/28/19,C109,Craig Reyes,0,0,0
3/2/19,C090,Brian Warren,0,0,0
11/22/19,C065,Adam Myers,1,0,0
2/13/19,C102,Philip Bailey,0,0,0
5/29/19,C156,Joshua Anderson,1,1,1
1/24/19,C143,Justin Rodriguez,0,0,0
3/17/19,C180,Juan Scott,0,0,0
5/16/19,C062,Walter Watson,0,0,0
4/17/19,C221,Ryan Ford,1,0,0
9/25/19,C186,Henry Stanley,0,0,0
6/28/19,C193,Victor Gutierrez,0,0,0
12/3/19,C179,Matthew Nguyen,0,0,0
9/17/19,C251,Christopher Ramos,0,0,0
7/10/19,C061,Carlos Martinez,1,1,1
3/29/19,C210,Samuel Palmer,1,1,1
7/25/19,C221,Ryan Ford,1,1,1
5/6/19,C177,Todd Watson,0,0,0
3/15/19,C192,Sean Vasquez,1,0,0
9/18/19,C153,Mark Lee,0,0,0
11/10/19,C238,Terry Payne,0,0,0
7/24/19,C126,Nicholas Williamson,0,0,0
6/24/19,C149,Todd Price,1,1,1
5/9/19,C145,Randy Simpson,0,0,0
10/15/19,C208,Kevin Kim,1,1,0
6/30/19,C180,Juan Scott,1,1,0
10/4/19,C164,Stephen Andrews,1,1,0
7/2/19,C167,Daniel Nguyen,0,0,0
8/16/19,C008,Ernest Rivera,1,1,1
5/19/19,C198,Victor Dean,0,0,0
3/1/19,C081,Eric Ward,0,0,0
5/11/19,C046,Douglas Tucker,0,0,0
2/2/19,C239,Walter Woods,1,0,0
2/13/19,C234,Louis Harris,1,0,0
10/17/19,C215,Joseph Lopez,1,0,0
3/6/19,C033,Jonathan Hawkins,1,1,1
9/27/19,C226,Billy Kennedy,0,0,0
2/11/19,C227,Ralph Banks,0,0,0
4/3/19,C175,Wayne Rodriguez,1,1,1
9/20/19,C138,Daniel Fernandez,1,1,1
8/5/19,C026,Jerry Green,1,1,1
5/7/19,C022,Joe Hanson,1,1,0
5/28/19,C114,Juan Perez,1,0,0
12/17/19,C046,Douglas Tucker,0,0,0
1/17/19,C138,Daniel Fernandez,0,0,0
9/17/19,C245,Anthony Parker,0,0,0
5/21/19,C210,Samuel Palmer,0,0,0
1/14/19,C161,Fred Romero,0,0,0
12/29/19,C222,Juan Hunt,1,0,0
8/1/19,C086,Joshua Williams,1,1,0
11/20/19,C210,Samuel Palmer,1,0,0
6/17/19,C079,Michael Lewis,1,0,0
3/24/19,C257,Charles Montgomery,1,1,0
8/25/19,C152,Michael Lane,0,0,0
8/24/19,C088,Peter Gilbert,1,1,0
7/21/19,C023,Dennis Ruiz,1,0,0
1/27/19,C183,Douglas Greene,1,0,0
12/28/19,C115,Brian Taylor,0,0,0
3/28/19,C249,Daniel Dixon,0,0,0
3/3/19,C239,Walter Woods,0,0,0
4/14/19,C134,Roy Murphy,1,0,0
5/30/19,C118,Sean Olson,1,1,0
1/27/19,C220,Carl Collins,0,0,0
8/23/19,C193,Victor Gutierrez,0,0,0
3/8/19,C210,Samuel Palmer,0,0,0
1/1/19,C134,Roy Murphy,0,0,0
9/1/19,C030,Shawn Cook,1,1,1
12/25/19,C207,Carl Anderson,0,0,0
1/18/19,C060,Thomas Sims,1,0,0
12/30/19,C185,Eric Bowman,1,0,0
2/27/19,C087,Keith James,0,0,0
5/3/19,C258,Daniel Perry,1,1,0
10/4/19,C096,George Stanley,0,0,0
10/26/19,C102,Philip Bailey,1,0,0
1/28/19,C062,Walter Watson,1,1,1
9/5/19,C166,Shawn Snyder,1,1,0
9/6/19,C153,Mark Lee,1,1,0
6/6/19,C135,Robert Jackson,1,1,1
5/8/19,C209,Juan Ramirez,1,1,1
10/15/19,C105,Clarence Cunningham,1,0,0
10/25/19,C049,Donald Reynolds,1,1,1
