Date,ID,Customer_Name,Product_ID,Product,Sales
10/17/19,C222,Juan Hunt,281914369-5,Web Hosting,247
3/27/19,C099,Jack Stevens,271951398-9,Power BI Consulting,953
2/4/19,C205,Daniel Carroll,281914369-5,Web Hosting,833
5/30/19,C007,Anthony Simpson,733547075-7,Web Design,538
6/17/19,C165,Benjamin Carter,542176934-8,Financial Reporting,142
4/4/19,C192,Sean Vasquez,271951398-9,Power BI Consulting,203
3/16/19,C235,Mark Simmons,949632246-8,Azure Consulting,639
10/12/19,C113,Adam Riley,788959641-3,Networking,843
6/25/19,C109,Craig Reyes,733547075-7,Web Design,296
1/12/19,C165,Benjamin Carter,949632246-8,Azure Consulting,703
8/12/19,C173,Adam Wheeler,542176934-8,Financial Reporting,428
8/11/19,C259,Gregory Jackson,949632246-8,Azure Consulting,809
1/31/19,C117,Jason Hudson,949632246-8,Azure Consulting,690
3/11/19,C178,Wayne Stone,271951398-9,Power BI Consulting,852
6/26/19,C090,Brian Warren,782417101-9,AWS Consulting,150
3/19/19,C183,Douglas Greene,271951398-9,Power BI Consulting,392
11/23/19,C077,Edward Mason,941254104-X,Element Training,43
3/2/19,C121,Willie Day,094714157-X,Consulting,881
7/30/19,C066,Matthew Lewis,281914369-5,Web Hosting,160
2/10/19,C119,Thomas Duncan,949632246-8,Azure Consulting,315
11/23/19,C218,Sean Alexander,949632246-8,Azure Consulting,667
5/3/19,C182,Harold Matthews,941254104-X,Element Training,45
10/31/19,C078,Eugene Brooks,941254104-X,Element Training,794
4/26/19,C085,Ralph Kelley,847676762-5,Linux Consulting,359
8/12/19,C107,Steven Young,788959641-3,Networking,821
5/28/19,C161,Fred Romero,542176934-8,Financial Reporting,927
3/7/19,C220,Carl Collins,733547075-7,Web Design,247
11/3/19,C018,Benjamin Kim,094714157-X,Consulting,858
8/7/19,C087,Keith James,788959641-3,Networking,61
1/23/19,C161,Fred Romero,733547075-7,Web Design,262
8/22/19,C195,Ernest Knight,094714157-X,Consulting,528
6/11/19,C233,Justin Butler,094714157-X,Consulting,499
2/7/19,C148,Jerry Andrews,094714157-X,Consulting,911
11/6/19,C039,Anthony Berry,949632246-8,Azure Consulting,598
8/17/19,C190,Victor Rogers,847676762-5,Linux Consulting,920
9/5/19,C116,Brandon Martin,542176934-8,Financial Reporting,269
1/17/19,C171,Peter Cook,782417101-9,AWS Consulting,965
4/27/19,C225,Eric Moore,847676762-5,Linux Consulting,625
7/22/19,C241,Michael Allen,949632246-8,Azure Consulting,509
2/18/19,C036,Todd Roberts,094714157-X,Consulting,767
3/22/19,C253,Clarence Austin,094714157-X,Consulting,940
6/3/19,C254,Christopher Miller,949632246-8,Azure Consulting,466
8/21/19,C188,Nicholas Morrison,941254104-X,Element Training,956
12/18/19,C164,Stephen Andrews,788959641-3,Networking,749
9/24/19,C031,George Lewis,542176934-8,Financial Reporting,212
2/19/19,C242,Philip Crawford,949632246-8,Azure Consulting,336
12/29/19,C219,Charles Fields,847676762-5,Linux Consulting,689
8/23/19,C146,Russell Boyd,733547075-7,Web Design,825
9/18/19,C184,Willie Mason,949632246-8,Azure Consulting,448
5/18/19,C075,Paul Chapman,949632246-8,Azure Consulting,443
12/13/19,C171,Peter Cook,542176934-8,Financial Reporting,128
12/27/19,C164,Stephen Andrews,941254104-X,Element Training,528
4/13/19,C054,Joseph Walker,542176934-8,Financial Reporting,658
2/13/19,C231,Gary Baker,782417101-9,AWS Consulting,141
8/22/19,C203,Gregory Boyd,271951398-9,Power BI Consulting,294
6/3/19,C212,Wayne Gardner,941254104-X,Element Training,537
9/22/19,C067,Gerald Alvarez,788959641-3,Networking,336
10/19/19,C043,Anthony Torres,847676762-5,Linux Consulting,274
10/25/19,C229,Brandon Wright,788959641-3,Networking,675
6/29/19,C237,Richard Peterson,782417101-9,AWS Consulting,241
12/21/19,C009,Victor Martinez,733547075-7,Web Design,885
12/13/19,C233,Justin Butler,788959641-3,Networking,864
12/9/19,C201,Steve Sanchez,271951398-9,Power BI Consulting,285
8/18/19,C072,Henry Elliott,847676762-5,Linux Consulting,454
4/14/19,C002,Victor Ramos,941254104-X,Element Training,421
2/5/19,C256,Aaron Moreno,949632246-8,Azure Consulting,23
7/3/19,C195,Ernest Knight,782417101-9,AWS Consulting,930
3/3/19,C230,Larry Ray,281914369-5,Web Hosting,481
3/19/19,C226,Billy Kennedy,847676762-5,Linux Consulting,593
11/23/19,C177,Todd Watson,941254104-X,Element Training,955
8/10/19,C034,Joshua Little,847676762-5,Linux Consulting,903
8/15/19,C139,Russell Bailey,847676762-5,Linux Consulting,347
10/22/19,C188,Nicholas Morrison,847676762-5,Linux Consulting,899
7/7/19,C244,Harry Hudson,788959641-3,Networking,569
10/18/19,C036,Todd Roberts,281914369-5,Web Hosting,710
3/5/19,C108,Gerald Henry,542176934-8,Financial Reporting,319
1/21/19,C152,Michael Lane,941254104-X,Element Training,109
4/17/19,C012,Nicholas Simmons,941254104-X,Element Training,900
2/14/19,C245,Anthony Parker,542176934-8,Financial Reporting,195
6/19/19,C225,Eric Moore,949632246-8,Azure Consulting,677
8/10/19,C010,Bobby Burton,542176934-8,Financial Reporting,880
8/12/19,C148,Jerry Andrews,542176934-8,Financial Reporting,169
6/29/19,C251,Christopher Ramos,941254104-X,Element Training,830
8/9/19,C087,Keith James,788959641-3,Networking,746
9/13/19,C059,Douglas Diaz,271951398-9,Power BI Consulting,880
1/21/19,C104,Raymond Burke,542176934-8,Financial Reporting,772
3/25/19,C134,Roy Murphy,094714157-X,Consulting,394
6/5/19,C194,Lawrence Sanchez,542176934-8,Financial Reporting,140
5/22/19,C005,Gregory Simmons,949632246-8,Azure Consulting,837
10/15/19,C062,Walter Watson,782417101-9,AWS Consulting,835
11/28/19,C157,Aaron Johnson,847676762-5,Linux Consulting,650
1/6/19,C238,Terry Payne,847676762-5,Linux Consulting,251
12/23/19,C127,Thomas Holmes,281914369-5,Web Hosting,77
3/11/19,C048,Patrick Graham,733547075-7,Web Design,722
6/9/19,C256,Aaron Moreno,847676762-5,Linux Consulting,559
6/21/19,C096,George Stanley,733547075-7,Web Design,88
9/28/19,C155,Gregory Welch,788959641-3,Networking,157
10/7/19,C169,Johnny Butler,542176934-8,Financial Reporting,976
5/18/19,C130,Keith Murphy,271951398-9,Power BI Consulting,523
12/1/19,C096,George Stanley,782417101-9,AWS Consulting,222
11/11/19,C044,Samuel Fowler,271951398-9,Power BI Consulting,895
4/8/19,C120,Juan Lawrence,271951398-9,Power BI Consulting,486
7/11/19,C180,Juan Scott,542176934-8,Financial Reporting,992
10/10/19,C034,Joshua Little,281914369-5,Web Hosting,105
8/24/19,C022,Joe Hanson,094714157-X,Consulting,570
2/4/19,C080,Clarence Greene,949632246-8,Azure Consulting,798
9/28/19,C153,Mark Lee,788959641-3,Networking,331
4/9/19,C102,Philip Bailey,094714157-X,Consulting,530
12/20/19,C193,Victor Gutierrez,271951398-9,Power BI Consulting,289
12/9/19,C088,Peter Gilbert,733547075-7,Web Design,857
1/11/19,C207,Carl Anderson,733547075-7,Web Design,784
3/19/19,C032,Joshua Ryan,733547075-7,Web Design,468
12/25/19,C189,Ryan Taylor,941254104-X,Element Training,756
8/28/19,C017,James Castillo,271951398-9,Power BI Consulting,825
11/11/19,C215,Joseph Lopez,949632246-8,Azure Consulting,948
12/28/19,C159,Steven Howard,949632246-8,Azure Consulting,999
1/22/19,C208,Kevin Kim,542176934-8,Financial Reporting,259
6/8/19,C136,Jeremy Allen,542176934-8,Financial Reporting,254
10/5/19,C178,Wayne Stone,941254104-X,Element Training,265
11/10/19,C169,Johnny Butler,271951398-9,Power BI Consulting,673
1/3/19,C025,Keith Griffin,281914369-5,Web Hosting,760
2/27/19,C159,Steven Howard,941254104-X,Element Training,433
2/13/19,C177,Todd Watson,733547075-7,Web Design,814
6/11/19,C029,Joshua Bennett,542176934-8,Financial Reporting,917
7/10/19,C152,Michael Lane,094714157-X,Consulting,488
1/24/19,C206,Eric Shaw,847676762-5,Linux Consulting,113
4/16/19,C136,Jeremy Allen,733547075-7,Web Design,520
7/3/19,C182,Harold Matthews,949632246-8,Azure Consulting,903
11/18/19,C189,Ryan Taylor,788959641-3,Networking,519
8/19/19,C244,Harry Hudson,094714157-X,Consulting,301
11/27/19,C167,Daniel Nguyen,733547075-7,Web Design,345
12/14/19,C246,Fred Evans,542176934-8,Financial Reporting,505
11/26/19,C124,Thomas Gonzales,782417101-9,AWS Consulting,799
9/19/19,C128,Richard Cunningham,949632246-8,Azure Consulting,477
6/16/19,C196,Jeremy Porter,949632246-8,Azure Consulting,930
2/15/19,C125,Jonathan Lynch,782417101-9,AWS Consulting,561
2/23/19,C124,Thomas Gonzales,941254104-X,Element Training,353
12/12/19,C228,Raymond Fields,094714157-X,Consulting,938
2/16/19,C185,Eric Bowman,281914369-5,Web Hosting,464
4/15/19,C152,Michael Lane,782417101-9,AWS Consulting,432
5/17/19,C130,Keith Murphy,788959641-3,Networking,662
5/11/19,C018,Benjamin Kim,788959641-3,Networking,485
11/13/19,C147,Louis Torres,949632246-8,Azure Consulting,646
5/31/19,C235,Mark Simmons,271951398-9,Power BI Consulting,721
3/30/19,C037,Paul Holmes,542176934-8,Financial Reporting,476
4/16/19,C153,Mark Lee,281914369-5,Web Hosting,235
9/18/19,C237,Richard Peterson,271951398-9,Power BI Consulting,145
3/7/19,C126,Nicholas Williamson,941254104-X,Element Training,338
4/5/19,C214,Wayne Gordon,542176934-8,Financial Reporting,665
7/12/19,C139,Russell Bailey,941254104-X,Element Training,823
5/21/19,C110,Samuel Price,788959641-3,Networking,63
4/4/19,C016,Phillip Peters,782417101-9,AWS Consulting,693
12/28/19,C235,Mark Simmons,094714157-X,Consulting,502
9/7/19,C015,Jason Duncan,782417101-9,AWS Consulting,816
2/6/19,C199,Eugene Cunningham,271951398-9,Power BI Consulting,831
10/22/19,C143,Justin Rodriguez,271951398-9,Power BI Consulting,308
7/7/19,C060,Thomas Sims,788959641-3,Networking,64
11/7/19,C255,Gregory Porter,271951398-9,Power BI Consulting,291
8/26/19,C146,Russell Boyd,271951398-9,Power BI Consulting,323
4/3/19,C207,Carl Anderson,782417101-9,AWS Consulting,478
2/11/19,C209,Juan Ramirez,949632246-8,Azure Consulting,922
6/24/19,C162,John Robertson,542176934-8,Financial Reporting,724
9/29/19,C216,Jonathan Freeman,847676762-5,Linux Consulting,58
4/21/19,C163,Keith Schmidt,271951398-9,Power BI Consulting,379
3/29/19,C179,Matthew Nguyen,094714157-X,Consulting,213
7/11/19,C014,Raymond Alexander,949632246-8,Azure Consulting,222
7/26/19,C122,Benjamin Morgan,542176934-8,Financial Reporting,870
3/15/19,C025,Keith Griffin,094714157-X,Consulting,275
9/19/19,C076,Eric Armstrong,542176934-8,Financial Reporting,645
11/5/19,C106,Justin Graham,941254104-X,Element Training,775
8/14/19,C042,Nicholas Cunningham,281914369-5,Web Hosting,771
4/3/19,C004,Dennis Morris,782417101-9,AWS Consulting,56
3/7/19,C200,Jack Phillips,271951398-9,Power BI Consulting,154
10/30/19,C138,Daniel Fernandez,941254104-X,Element Training,58
10/17/19,C106,Justin Graham,094714157-X,Consulting,918
8/6/19,C183,Douglas Greene,782417101-9,AWS Consulting,974
10/18/19,C189,Ryan Taylor,281914369-5,Web Hosting,437
4/18/19,C233,Justin Butler,847676762-5,Linux Consulting,146
9/15/19,C225,Eric Moore,782417101-9,AWS Consulting,45
3/15/19,C259,Gregory Jackson,788959641-3,Networking,755
3/18/19,C050,Shawn Torres,542176934-8,Financial Reporting,45
8/15/19,C188,Nicholas Morrison,281914369-5,Web Hosting,793
4/7/19,C237,Richard Peterson,542176934-8,Financial Reporting,920
2/23/19,C136,Jeremy Allen,542176934-8,Financial Reporting,722
9/29/19,C217,Jimmy Harper,542176934-8,Financial Reporting,464
2/25/19,C098,Louis White,788959641-3,Networking,789
7/5/19,C131,Bruce Harris,941254104-X,Element Training,364
2/19/19,C064,Philip Wheeler,271951398-9,Power BI Consulting,416
11/9/19,C089,Patrick Rivera,782417101-9,AWS Consulting,674
10/31/19,C005,Gregory Simmons,281914369-5,Web Hosting,554
9/6/19,C065,Adam Myers,788959641-3,Networking,120
4/4/19,C048,Patrick Graham,941254104-X,Element Training,314
11/4/19,C059,Douglas Diaz,949632246-8,Azure Consulting,786
1/31/19,C129,Roy Shaw,733547075-7,Web Design,70
7/20/19,C186,Henry Stanley,847676762-5,Linux Consulting,306
1/2/19,C119,Thomas Duncan,782417101-9,AWS Consulting,856
10/13/19,C186,Henry Stanley,788959641-3,Networking,26
12/22/19,C112,Jason Gray,941254104-X,Element Training,977
1/2/19,C262,Victor Lawson,094714157-X,Consulting,966
7/15/19,C137,Charles Bell,281914369-5,Web Hosting,749
10/3/19,C246,Fred Evans,733547075-7,Web Design,865
7/30/19,C182,Harold Matthews,782417101-9,AWS Consulting,94
11/11/19,C160,Albert Robinson,271951398-9,Power BI Consulting,916
3/16/19,C192,Sean Vasquez,542176934-8,Financial Reporting,412
4/15/19,C117,Jason Hudson,782417101-9,AWS Consulting,634
8/22/19,C261,Raymond Allen,094714157-X,Consulting,833
12/18/19,C126,Nicholas Williamson,733547075-7,Web Design,769
4/20/19,C016,Phillip Peters,271951398-9,Power BI Consulting,770
1/19/19,C225,Eric Moore,094714157-X,Consulting,57
6/13/19,C202,Joe Carroll,941254104-X,Element Training,344
6/28/19,C089,Patrick Rivera,542176934-8,Financial Reporting,311
2/2/19,C039,Anthony Berry,847676762-5,Linux Consulting,319
10/26/19,C220,Carl Collins,949632246-8,Azure Consulting,267
12/29/19,C092,Wayne Ortiz,271951398-9,Power BI Consulting,441
7/21/19,C072,Henry Elliott,542176934-8,Financial Reporting,47
1/23/19,C143,Justin Rodriguez,847676762-5,Linux Consulting,300
9/4/19,C076,Eric Armstrong,542176934-8,Financial Reporting,61
5/6/19,C087,Keith James,782417101-9,AWS Consulting,136
1/2/19,C148,Jerry Andrews,271951398-9,Power BI Consulting,56
6/18/19,C062,Walter Watson,782417101-9,AWS Consulting,293
6/17/19,C215,Joseph Lopez,094714157-X,Consulting,266
4/15/19,C058,David Ford,847676762-5,Linux Consulting,195
7/13/19,C196,Jeremy Porter,949632246-8,Azure Consulting,65
1/16/19,C106,Justin Graham,941254104-X,Element Training,934
6/22/19,C110,Samuel Price,949632246-8,Azure Consulting,508
3/27/19,C085,Ralph Kelley,847676762-5,Linux Consulting,85
12/24/19,C251,Christopher Ramos,949632246-8,Azure Consulting,752
1/31/19,C121,Willie Day,094714157-X,Consulting,986
6/7/19,C118,Sean Olson,271951398-9,Power BI Consulting,145
5/6/19,C235,Mark Simmons,733547075-7,Web Design,77
12/5/19,C132,Roy Carpenter,271951398-9,Power BI Consulting,389
8/30/19,C074,Eugene Sims,847676762-5,Linux Consulting,542
9/4/19,C215,Joseph Lopez,094714157-X,Consulting,430
12/3/19,C136,Jeremy Allen,733547075-7,Web Design,642
7/8/19,C184,Willie Mason,949632246-8,Azure Consulting,561
3/2/19,C199,Eugene Cunningham,271951398-9,Power BI Consulting,552
8/10/19,C117,Jason Hudson,782417101-9,AWS Consulting,49
1/24/19,C196,Jeremy Porter,542176934-8,Financial Reporting,144
7/14/19,C246,Fred Evans,281914369-5,Web Hosting,355
1/19/19,C138,Daniel Fernandez,733547075-7,Web Design,627
5/30/19,C252,Roger Tucker,094714157-X,Consulting,716
7/16/19,C001,Jesse Evans,782417101-9,AWS Consulting,615
9/23/19,C002,Victor Ramos,941254104-X,Element Training,606
11/14/19,C002,Victor Ramos,788959641-3,Networking,41
12/27/19,C172,Joshua Romero,782417101-9,AWS Consulting,261
12/6/19,C189,Ryan Taylor,847676762-5,Linux Consulting,42
5/28/19,C184,Willie Mason,782417101-9,AWS Consulting,540
7/14/19,C178,Wayne Stone,941254104-X,Element Training,929
3/9/19,C183,Douglas Greene,847676762-5,Linux Consulting,674
1/14/19,C188,Nicholas Morrison,782417101-9,AWS Consulting,605
3/28/19,C158,Daniel Barnes,788959641-3,Networking,551
10/26/19,C145,Randy Simpson,733547075-7,Web Design,948
3/23/19,C149,Todd Price,847676762-5,Linux Consulting,708
7/2/19,C223,Scott Mills,094714157-X,Consulting,471
5/12/19,C053,David Nguyen,271951398-9,Power BI Consulting,311
2/21/19,C260,Edward Walker,788959641-3,Networking,895
5/31/19,C205,Daniel Carroll,941254104-X,Element Training,487
9/15/19,C238,Terry Payne,281914369-5,Web Hosting,556
9/9/19,C056,Aaron Day,941254104-X,Element Training,76
7/30/19,C178,Wayne Stone,788959641-3,Networking,798
2/6/19,C215,Joseph Lopez,271951398-9,Power BI Consulting,479
11/30/19,C194,Lawrence Sanchez,788959641-3,Networking,739
6/30/19,C035,Carl Nguyen,782417101-9,AWS Consulting,274
2/10/19,C240,Carlos Hunt,941254104-X,Element Training,175
11/18/19,C092,Wayne Ortiz,788959641-3,Networking,720
8/29/19,C172,Joshua Romero,271951398-9,Power BI Consulting,243
3/30/19,C025,Keith Griffin,094714157-X,Consulting,350
3/4/19,C032,Joshua Ryan,094714157-X,Consulting,504
1/17/19,C177,Todd Watson,949632246-8,Azure Consulting,270
5/21/19,C018,Benjamin Kim,271951398-9,Power BI Consulting,229
8/30/19,C246,Fred Evans,094714157-X,Consulting,809
5/19/19,C161,Fred Romero,271951398-9,Power BI Consulting,87
4/13/19,C114,Juan Perez,271951398-9,Power BI Consulting,851
5/4/19,C099,Jack Stevens,782417101-9,AWS Consulting,742
1/27/19,C137,Charles Bell,271951398-9,Power BI Consulting,593
7/31/19,C155,Gregory Welch,271951398-9,Power BI Consulting,933
8/18/19,C145,Randy Simpson,949632246-8,Azure Consulting,913
9/16/19,C028,Stephen Payne,281914369-5,Web Hosting,853
12/22/19,C086,Joshua Williams,941254104-X,Element Training,591
2/2/19,C116,Brandon Martin,847676762-5,Linux Consulting,187
9/8/19,C119,Thomas Duncan,782417101-9,AWS Consulting,740
1/6/19,C080,Clarence Greene,733547075-7,Web Design,20
11/13/19,C071,James Foster,271951398-9,Power BI Consulting,531
3/26/19,C059,Douglas Diaz,788959641-3,Networking,451
1/22/19,C132,Roy Carpenter,788959641-3,Networking,929
10/2/19,C049,Donald Reynolds,941254104-X,Element Training,678
4/29/19,C206,Eric Shaw,281914369-5,Web Hosting,30
1/31/19,C122,Benjamin Morgan,281914369-5,Web Hosting,720
1/25/19,C188,Nicholas Morrison,788959641-3,Networking,141
4/14/19,C003,Mark Montgomery,782417101-9,AWS Consulting,287
5/2/19,C037,Paul Holmes,949632246-8,Azure Consulting,886
7/6/19,C035,Carl Nguyen,941254104-X,Element Training,325
9/9/19,C189,Ryan Taylor,094714157-X,Consulting,937
12/21/19,C062,Walter Watson,847676762-5,Linux Consulting,297
11/11/19,C013,Bruce Butler,271951398-9,Power BI Consulting,775
5/31/19,C249,Daniel Dixon,542176934-8,Financial Reporting,170
10/11/19,C244,Harry Hudson,949632246-8,Azure Consulting,170
7/29/19,C234,Louis Harris,941254104-X,Element Training,644
9/10/19,C119,Thomas Duncan,094714157-X,Consulting,927
4/3/19,C227,Ralph Banks,094714157-X,Consulting,301
7/4/19,C009,Victor Martinez,281914369-5,Web Hosting,222
11/21/19,C064,Philip Wheeler,271951398-9,Power BI Consulting,381
7/2/19,C167,Daniel Nguyen,847676762-5,Linux Consulting,322
10/27/19,C225,Eric Moore,782417101-9,AWS Consulting,652
1/26/19,C180,Juan Scott,782417101-9,AWS Consulting,859
8/21/19,C175,Wayne Rodriguez,847676762-5,Linux Consulting,513
3/8/19,C140,Billy Evans,271951398-9,Power BI Consulting,915
4/1/19,C244,Harry Hudson,847676762-5,Linux Consulting,82
8/23/19,C113,Adam Riley,788959641-3,Networking,171
8/12/19,C207,Carl Anderson,271951398-9,Power BI Consulting,208
6/5/19,C083,Raymond Barnes,847676762-5,Linux Consulting,353
4/8/19,C097,Sean Black,782417101-9,AWS Consulting,558
8/1/19,C252,Roger Tucker,782417101-9,AWS Consulting,656
1/22/19,C232,George Ellis,949632246-8,Azure Consulting,127
7/21/19,C060,Thomas Sims,094714157-X,Consulting,639
9/27/19,C076,Eric Armstrong,281914369-5,Web Hosting,795
11/15/19,C136,Jeremy Allen,782417101-9,AWS Consulting,835
4/29/19,C136,Jeremy Allen,281914369-5,Web Hosting,110
8/1/19,C168,Benjamin Carpenter,733547075-7,Web Design,357
5/28/19,C095,Frank Mason,271951398-9,Power BI Consulting,930
11/4/19,C166,Shawn Snyder,847676762-5,Linux Consulting,848
9/30/19,C113,Adam Riley,542176934-8,Financial Reporting,44
7/28/19,C105,Clarence Cunningham,941254104-X,Element Training,882
12/2/19,C226,Billy Kennedy,542176934-8,Financial Reporting,577
2/8/19,C014,Raymond Alexander,847676762-5,Linux Consulting,444
